Date,Price
1/25/2016,171.585403
2/1/2016,166.474686
2/8/2016,165.305511
2/15/2016,170.06189
2/22/2016,172.798798
2/29/2016,177.528656
3/7/2016,179.592453
3/14/2016,181.027359
3/21/2016,180.839233
3/28/2016,184.222427
4/4/2016,182.067886
4/11/2016,184.988068
4/18/2016,186.047546
4/25/2016,183.697113
5/2/2016,183.154083
5/9/2016,182.299362
5/16/2016,182.94928
5/23/2016,187.178253
5/30/2016,187.213837
6/6/2016,187.026901
6/13/2016,183.866287
6/20/2016,181.887085
6/27/2016,187.86528
7/4/2016,190.30838
7/11/2016,193.154327
7/18/2016,194.416199
7/25/2016,194.308792
8/1/2016,195.257462
8/8/2016,195.508072
8/15/2016,195.579605
8/22/2016,194.460938
8/29/2016,195.42746
9/5/2016,190.872192
9/12/2016,190.952805
9/19/2016,194.273941
9/26/2016,194.552811
10/3/2016,193.41951
10/10/2016,191.692505
10/17/2016,192.466034
10/24/2016,191.170853
10/31/2016,187.582001
11/7/2016,194.66069
11/14/2016,196.531601
11/21/2016,199.247971
11/28/2016,197.592957
12/5/2016,203.736252
12/12/2016,202.414047
12/19/2016,204.213272
12/26/2016,202.240906
1/2/2017,205.570419
1/9/2017,205.425659
1/16/2017,205.145172
1/23/2017,207.162781
1/30/2017,207.497543
2/6/2017,209.460861
2/13/2017,212.699921
2/20/2017,214.192795
2/27/2017,215.712784
3/6/2017,215.052292
3/13/2017,214.455139
3/20/2017,212.507584
3/27/2017,214.215973
4/3/2017,213.72522
4/10/2017,211.280838
4/17/2017,213.170898
4/24/2017,216.342285
5/1/2017,217.814346
5/8/2017,217.160065
5/15/2017,216.551285
5/22/2017,219.640854
5/29/2017,221.87619
6/5/2017,221.185608
6/12/2017,220.485931
6/19/2017,222.008621
6/26/2017,220.794128
7/3/2017,221.077194
7/10/2017,224.227432
7/17/2017,225.432831
7/24/2017,225.460175
7/31/2017,225.916763
8/7/2017,222.912582
8/14/2017,221.625061
8/21/2017,223.314346
8/28/2017,226.309402
9/4/2017,225.158844
9/11/2017,227.54213
9/18/2017,228.900772
9/25/2017,230.543365
10/2/2017,233.42482
10/9/2017,233.957077
10/16/2017,235.939194
10/23/2017,236.489807
10/30/2017,237.1689
11/6/2017,236.838501
11/13/2017,236.627426
11/20/2017,238.9216
11/27/2017,242.684006
12/4/2017,243.647537
12/11/2017,244.565231
12/18/2017,246.73764
12/25/2017,246.138107
1/1/2018,252.188721
1/8/2018,256.339264
1/15/2018,258.635895
1/22/2018,264.326782
1/29/2018,254.061157
2/5/2018,241.194336
2/12/2018,251.902725
2/19/2018,253.378601
2/26/2018,248.18573
3/5/2018,257.215485
3/12/2018,252.908142
3/19/2018,238.965485
3/26/2018,243.688278
4/2/2018,240.511932
4/9/2018,245.540405
4/16/2018,246.89241
4/23/2018,246.846054
4/30/2018,246.346069
5/7/2018,252.670929
5/14/2018,251.263321
5/21/2018,252.022736
5/28/2018,253.365448
6/4/2018,257.615967
6/11/2018,256.634399
6/18/2018,255.563568
6/25/2018,252.345078
7/2/2018,256.196106
7/9/2018,260.075012
7/16/2018,260.158783
7/23/2018,261.777374
7/30/2018,263.805206
8/6/2018,263.395905
8/13/2018,265.163269
8/20/2018,267.4422
8/27/2018,270.046814
9/3/2018,267.52594
9/10/2018,270.577057
9/17/2018,271.609528
9/24/2018,271.652405
10/1/2018,268.942596
10/8/2018,257.851166
10/15/2018,258.131439
10/22/2018,247.927628
10/29/2018,254.057434
11/5/2018,259.54245
11/12/2018,255.776703
11/19/2018,245.984085
11/26/2018,257.570831
12/3/2018,246.283081
12/10/2018,243.386414
12/17/2018,224.913055
12/24/2018,232.852539
12/31/2018,237.213531
1/7/2019,243.407288
1/14/2019,250.437485
1/21/2019,249.798401
1/28/2019,253.82103
2/4/2019,254.20639
2/11/2019,260.691498
2/18/2019,262.355011
2/25/2019,263.558075
3/4/2019,257.956482
3/11/2019,264.394623
3/18/2019,263.614471
3/25/2019,266.663666
4/1/2019,272.412689
4/8/2019,273.913635
4/15/2019,273.781464
4/22/2019,276.981659
4/29/2019,277.566925
5/6/2019,271.968933
5/13/2019,269.835541
5/20/2019,266.946899
5/27/2019,259.857361
6/3/2019,271.544159
6/10/2019,273.063965
6/17/2019,277.538605
6/24/2019,277.93988
7/1/2019,283.119232
7/8/2019,285.196625
7/15/2019,281.895508
7/22/2019,286.486755
7/29/2019,277.579437
8/5/2019,276.630768
8/12/2019,274.003174
8/19/2019,270.208801
8/26/2019,277.418121
9/2/2019,282.730255
9/9/2019,285.614075
9/16/2019,282.948456
9/23/2019,281.510559
9/30/2019,280.509949
10/7/2019,282.349152
10/14/2019,283.959747
10/21/2019,287.418976
10/28/2019,291.745575
11/4/2019,294.41391
11/11/2019,297.129913
11/18/2019,296.338959
11/25/2019,299.531433
12/2/2019,300.065063
12/9/2019,302.399902
12/16/2019,305.649536
12/23/2019,309.192139
12/30/2019,308.761169
1/6/2020,311.921417
1/13/2020,317.897339
1/20/2020,314.851929
1/27/2020,308.109924
2/3/2020,318.136749
2/10/2020,323.308105
2/17/2020,319.362549
2/24/2020,283.718231
3/2/2020,284.867432
3/9/2020,257.91864
3/16/2020,219.114044
3/23/2020,244.118896
3/30/2020,239.080856
4/6/2020,267.98938
4/13/2020,276.119598
4/20/2020,272.58432
4/27/2020,272.41095
5/4/2020,281.706757
5/11/2020,275.772827
5/18/2020,284.59671
5/25/2020,293.150726
6/1/2020,307.619415
6/8/2020,293.044708
6/15/2020,297.312164
6/22/2020,290.309387
6/29/2020,302.093964
7/6/2020,307.279938
7/13/2020,311.275879
7/20/2020,310.463165
7/27/2020,315.920044
8/3/2020,323.70874
8/10/2020,325.90506
8/17/2020,328.459351
8/24/2020,339.198944
8/31/2020,331.449036
9/7/2020,323.215302
9/14/2020,319.915985
9/21/2020,319.331512
9/28/2020,324.29538
10/5/2020,336.933472
10/12/2020,337.360901
10/19/2020,335.894043
10/26/2020,317.204071
11/2/2020,340.148804
11/9/2020,347.861786
11/16/2020,345.17099
11/23/2020,353.272552
11/30/2020,359.275909
12/7/2020,355.827393
12/14/2020,358.625
12/21/2020,359.978088
12/28/2020,364.7388
1/4/2021,371.938385
1/11/2021,366.514313
1/18/2021,373.518768
1/25/2021,361.022003
2/1/2021,378.230682
2/8/2021,383.040131
2/15/2021,380.493927
2/22/2021,371.060364
3/1/2021,374.250427
3/8/2021,384.425385
3/15/2021,379.957397
3/22/2021,387.563751
3/29/2021,392.095276
4/5/2021,402.744019
4/12/2021,408.391418
4/19/2021,407.882446
4/26/2021,408.430573
5/3/2021,413.148102
5/10/2021,407.72583
5/17/2021,406.120728
5/24/2021,411.112335
5/31/2021,413.61792
6/7/2021,415.291534
6/14/2021,406.101166
6/21/2021,418.908661
6/28/2021,425.89032
7/5/2021,427.657837
7/12/2021,423.553284
7/19/2021,431.998077
7/26/2021,430.593903
8/2/2021,434.502045
8/9/2021,437.870148
8/16/2021,435.356354
8/23/2021,442.121948
8/30/2021,444.900818
9/6/2021,437.398804
9/13/2021,433.431732
9/20/2021,437.292877
9/27/2021,427.766998
10/4/2021,431.333008
10/11/2021,439.223633
10/18/2021,446.36557
10/25/2021,452.404175
11/1/2021,461.545868
11/8/2021,460.304626
11/15/2021,461.900543
11/22/2021,452.128357
11/29/2021,446.661102
12/6/2021,463.7229
12/13/2021,453.014923
12/20/2021,465.213684
12/27/2021,469.523773
1/3/2022,460.75528
1/10/2022,459.401001
1/17/2022,432.967072
1/24/2022,436.891632
1/31/2022,443.564362
2/7/2022,435.41864
2/14/2022,429.259949
2/21/2022,432.739685
2/28/2022,427.223572
3/7/2022,415.262054
3/14/2022,439.43219
3/21/2022,448.898926
3/28/2022,449.127014
4/4/2022,443.821808
4/11/2022,434.123718
4/18/2022,422.472107
4/25/2022,408.549683
5/2/2022,407.895203
5/9/2022,398.355774
5/16/2022,386.367004
5/23/2022,411.782379
5/30/2022,407.101898
6/6/2022,386.535583
6/13/2022,362.796082
6/20/2022,388.484161
6/27/2022,379.680328
7/4/2022,387.079956
7/11/2022,383.554443
7/18/2022,393.473663
7/25/2022,410.304535
8/1/2022,411.778473
8/8/2022,425.352722
8/15/2022,420.413025
8/22/2022,403.651855
8/29/2022,390.635315
9/5/2022,404.936584
9/12/2022,383.982666
9/19/2022,367.950012
9/26/2022,357.179993
10/3/2022,373.200012
